y,x,x1,x2,x3,x4,x5,x6,x7,x8
6.4,250863268,110000000,108,179,444,3000,Shawn Levy,Action|Adventure|Comedy|Family|Fantasy,Night at the Museum 
6.1,155181732,110000000,114,358,499,52000,Brad Peyton,Action|Adventure|Drama|Thriller,San Andreas 
6.5,125332007,110000000,119,160,328,0,Roger Spottiswoode,Action|Adventure|Thriller,Tomorrow Never Dies 
7.1,113330342,110000000,142,192,1144,4000,Roland Emmerich,Action|Drama|History|War,The Patriot 
6.4,125531634,110000000,125,198,627,0,Steven Soderbergh,Crime|Thriller,Ocean's Twelve 
6.5,186336103,120000000,126,233,798,0,Doug Liman,Action|Comedy|Crime|Romance|Thriller,Mr. & Mrs. Smith 
6.3,129995817,110000000,119,263,258,27000,Robert Schwentke,Adventure|Sci-Fi|Thriller,Insurgent 
7.5,102608827,110000000,170,267,799,0,Martin Scorsese,Biography|Drama,The Aviator 
4.9,42776259,112000000,85,184,121,0,Rob Letterman,Adventure|Comedy|Family|Fantasy,Gulliver's Travels 
5.8,98780042,120000000,119,447,443,14000,Michel Gondry,Action|Comedy|Crime|Sci-Fi|Thriller,The Green Hornet 
6.2,106369117,110000000,102,366,523,71000,Noam Murro,Action|Drama|Fantasy|War,300: Rise of an Empire
5.5,142614158,110000000,103,172,153,31000,Raja Gosnell,Adventure|Animation|Comedy|Family|Fantasy,The Smurfs 
5.4,50026353,110000000,76,104,88,304,Will Finn,Animation|Comedy|Family|Music|Western,Home on the Range 
5.8,66002193,110000000,120,181,144,12000,Robert Schwentke,Action|Adventure|Mystery|Sci-Fi|Thriller,Allegiant 
7.1,85463309,110000000,127,327,426,36000,Shawn Levy,Action|Drama|Sci-Fi|Sport,Real Steel 
5.4,71017784,105000000,105,125,59,0,Raja Gosnell,Adventure|Animation|Comedy|Family|Fantasy,The Smurfs 2
3.7,48068396,160000000,121,79,248,894,Jan de Bont,Action|Crime|Romance|Thriller,Speed 2: Cruise Control
6.7,61656849,110000000,114,326,554,123000,Gavin Hood,Action|Sci-Fi,Ender's Game 
7.2,134520804,110000000,129,354,782,0,Len Wiseman,Action|Adventure|Thriller,Live Free or Die Hard 
8.8,313837577,93000000,171,297,5060,21000,Peter Jackson,Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Fellowship of the Ring 
5.8,24004159,110000000,120,188,191,0,Frank Coraci,Action|Adventure|Comedy,Around the World in 80 Days
6.8,58183966,107000000,165,174,386,0,Michael Mann,Biography|Drama|Sport,Ali 
3.8,100446895,109000000,82,109,456,946,Bo Welch,Adventure|Comedy|Family|Fantasy,The Cat in the Hat 
7.1,144795350,120000000,115,225,789,0,Alex Proyas,Action|Mystery|Sci-Fi|Thriller,"I, Robot "
7.2,47396698,130000000,194,239,942,0,Ridley Scott,Action|Adventure|Drama|History|War,Kingdom of Heaven 
5.9,140015224,133000000,84,101,179,0,Rob Minkoff,Adventure|Comedy|Family|Fantasy,Stuart Little 
7.1,104374107,105000000,97,228,214,5000,Ron Clements,Animation|Family|Fantasy|Musical|Romance,The Princess and the Frog 
8.1,228430993,108000000,151,568,1023,153000,Ridley Scott,Adventure|Drama|Sci-Fi,The Martian 
6.9,35799026,126000000,136,257,899,0,Michael Bay,Action|Adventure|Romance|Sci-Fi|Thriller,The Island 
4.4,6712451,90000000,104,62,89,53,Peter Chelsom,Comedy|Romance,Town & Country 
6.5,101643008,90000000,127,175,498,0,Dominic Sena,Action|Crime|Thriller,Gone in Sixty Seconds 
8.5,187670866,103000000,171,265,2368,21000,Ridley Scott,Action|Drama|Romance,Gladiator 
7.7,132014112,102000000,145,252,1331,0,Steven Spielberg,Action|Mystery|Sci-Fi|Thriller,Minority Report 
7.4,261970615,100000000,174,232,858,0,Chris Columbus,Adventure|Family|Fantasy|Mystery,Harry Potter and the Chamber of Secrets 
8.0,167007184,150000000,144,400,2301,0,Martin Campbell,Action|Adventure|Thriller,Casino Royale 
5.7,180011740,100000000,119,230,1368,0,Tim Burton,Action|Adventure|Sci-Fi|Thriller,Planet of the Apes 
8.5,204843350,102000000,153,210,983,13000,James Cameron,Action|Sci-Fi,Terminator 2: Judgment Day
7.0,97030725,100000000,140,357,585,0,Michael Mann,Biography|Crime|Drama|History|Romance,Public Enemies 
7.8,130127620,100000000,176,300,458,0,Ridley Scott,Biography|Crime|Drama,American Gangster 
7.2,146282411,115000000,141,94,351,0,James Cameron,Action|Comedy|Thriller,True Lies 
6.4,65452312,100000000,106,267,285,0,Tony Scott,Action|Crime|Thriller,The Taking of Pelham 1 2 3
5.5,148383780,100000000,98,180,152,0,Paul Weitz,Comedy|Romance,Little Fockers 
6.7,119219978,100000000,116,265,316,16000,Adam McKay,Action|Comedy|Crime,The Other Guys 
6.1,101228120,100000000,115,81,131,0,Chuck Russell,Action|Drama|Mystery|Thriller,Eraser 
8.5,162804648,100000000,165,765,1193,199000,Quentin Tarantino,Drama|Western,Django Unchained 
6.9,100117603,100000000,91,80,230,0,Gary Trousdale,Animation|Drama|Family|Musical|Romance,The Hunchback of Notre Dame 
7.3,89296573,100000000,78,141,297,0,Mark Dindal,Adventure|Animation|Comedy|Family|Fantasy,The Emperor's New Groove 
6.7,85017401,92000000,103,383,474,108000,Simon West,Action|Adventure|Thriller,The Expendables 2
6.9,173005002,100000000,131,193,692,0,Jon Turteltaub,Action|Adventure|Comedy|Family|Mystery,National Treasure 
5.1,75030163,100000000,104,170,1690,0,Stefen Fangmeier,Action|Adventure|Family|Fantasy,Eragon 
6.8,77222184,100000000,101,333,388,11000,Spike Jonze,Adventure|Drama|Family|Fantasy,Where the Wild Things Are 
5.8,34964818,150000000,111,256,186,24000,Joe Wright,Adventure|Family|Fantasy,Pan 
6.7,107515297,100000000,102,203,113,17000,Chris Wedge,Adventure|Animation|Family|Fantasy,Epic 
6.0,67631157,100000000,103,321,374,25000,Florian Henckel von Donnersmarck,Action|Romance|Thriller,The Tourist 
5.7,66862068,83000000,121,174,524,2000,Peter Hyams,Action|Fantasy|Horror|Mystery,End of Days 
8.0,57366262,100000000,143,166,657,14000,Edward Zwick,Adventure|Drama|Thriller,Blood Diamond 
8.2,116866727,100000000,240,606,1138,138000,Martin Scorsese,Biography|Comedy|Crime|Drama,The Wolf of Wall Street 
5.4,184031112,100000000,121,144,539,0,Joel Schumacher,Action|Adventure|Fantasy,Batman Forever 
7.2,54700065,105000000,129,192,1049,0,Paul Verhoeven,Action|Sci-Fi|War,Starship Troopers 
7.5,27098580,102000000,172,511,828,124000,Tom Tykwer,Drama|Sci-Fi,Cloud Atlas 
7.0,55673333,80000000,101,188,160,16000,Zack Snyder,Action|Adventure|Animation|Family|Fantasy,Legend of the Guardians: The Owls of Ga'Hoole 
3.3,40198710,100000000,87,212,660,0,Pitof,Action|Crime|Fantasy|Romance|Thriller,Catwoman 
6.0,72660029,100000000,101,245,269,21000,Brett Ratner,Action|Adventure,Hercules 
7.1,38120554,140000000,95,127,217,0,Ron Clements,Adventure|Animation|Family|Sci-Fi,Treasure Planet 
5.4,49392095,100000000,102,167,224,0,Brad Silberling,Adventure|Comedy|Sci-Fi,Land of the Lost 
6.1,39292022,90000000,131,320,351,56000,Patrick Hughes,Action|Adventure|Thriller,The Expendables 3
5.3,28772222,105000000,114,163,163,37000,Ericson Core,Action|Crime|Sport|Thriller,Point Break 
2.2,17010646,84000000,94,78,239,881,Lawrence Guterman,Comedy|Family|Fantasy,Son of the Mask 
7.0,24985612,100000000,122,289,161,27000,Ron Howard,Action|Adventure|Biography|Drama|History|Thriller,In the Heart of the Sea 
3.8,4411102,100000000,95,66,164,416,Ron Underwood,Action|Comedy|Sci-Fi,The Adventures of Pluto Nash 
6.9,35024475,100000000,115,266,261,0,Paul Greengrass,Action|Drama|Thriller|War,Green Zone 
7.2,130174897,99000000,88,208,155,33000,Steve Martino,Adventure|Animation|Comedy|Family,The Peanuts Movie 
7.3,10200000,10000000,110,97,263,578,David Mamet,Drama|Mystery|Thriller,The Spanish Prisoner 
6.3,202007640,98000000,130,202,890,0,Stephen Sommers,Action|Adventure|Fantasy|Thriller,The Mummy Returns 
7.5,77679638,100000000,216,233,1166,0,Martin Scorsese,Crime|Drama,Gangs of New York 
7.6,9213,94000000,146,136,130,13000,Yimou Zhang,Drama|History|Romance|War,The Flowers of War 
6.8,58867694,100000000,85,154,112,0,Ash Brannon,Animation|Comedy|Family|Sport,Surf's Up 
5.2,59475623,90000000,93,169,407,0,Frank Oz,Comedy|Sci-Fi|Thriller,The Stepford Wives 
7.7,108638745,92000000,152,200,1103,10000,Ridley Scott,Drama|History|War,Black Hawk Down 
6.2,86897182,95000000,85,255,177,18000,Jay Roach,Comedy,The Campaign 
7.7,63540020,93000000,126,173,742,18000,Luc Besson,Action|Adventure|Sci-Fi,The Fifth Element 
4.3,95328937,100000000,146,221,293,0,Michael Patrick King,Comedy|Drama|Romance,Sex and the City 2
6.9,50802661,95000000,89,82,139,0,Bibo Bergeron,Adventure|Animation|Comedy|Family|Romance,The Road to El Dorado 
6.6,161317423,95000000,88,233,139,14000,Steve Martino,Adventure|Animation|Comedy|Family,Ice Age: Continental Drift 
7.0,201148159,95000000,105,343,322,56000,Kenneth Branagh,Drama|Family|Fantasy|Romance,Cinderella 
6.7,43982842,65000000,135,308,593,16000,Peter Jackson,Drama|Fantasy|Thriller,The Lovely Bones 
8.2,380838870,94000000,100,301,866,11000,Andrew Stanton,Adventure|Animation|Comedy|Family,Finding Nemo 
8.9,377019252,94000000,192,328,3189,16000,Peter Jackson,Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Return of the King 
8.7,340478898,94000000,172,294,2417,10000,Peter Jackson,Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Two Towers 
5.5,17176900,95000000,102,175,154,16000,Sergey Bodrov,Action|Adventure|Fantasy,Seventh Son 
5.7,131144183,115000000,100,199,824,0,Simon West,Action|Adventure|Fantasy|Thriller,Lara Croft: Tomb Raider 
6.3,23014504,100000000,119,355,462,37000,Wally Pfister,Drama|Mystery|Romance|Sci-Fi|Thriller,Transcendence 
5.9,181166115,93000000,92,198,1236,0,Joe Johnston,Action|Adventure|Sci-Fi|Thriller,Jurassic Park III 
7.6,176740650,93000000,105,529,646,47000,Rupert Wyatt,Action|Drama|Sci-Fi|Thriller,Rise of the Planet of the Apes 
6.6,71148699,90000000,107,198,125,0,Mark Waters,Adventure|Family|Fantasy,The Spiderwick Chronicles 
5.3,67344392,92000000,101,412,503,66000,John Moore,Action|Thriller,A Good Day to Die Hard 
6.0,22406362,107000000,137,106,267,701,John Lee Hancock,Drama|History|War|Western,The Alamo 
8.0,261437578,92000000,115,283,815,0,Brad Bird,Action|Adventure|Animation|Family,The Incredibles 
5.6,11000000,98000000,124,61,169,1000,Renny Harlin,Action|Adventure|Comedy,Cutthroat Island 
5.9,88761720,95000000,118,217,419,9000,Chris Columbus,Adventure|Family|Fantasy,Percy Jackson & the Olympians: The Lightning Thief 
7.3,250147615,90000000,98,175,289,0,Barry Sonnenfeld,Adventure|Comedy|Family|Mystery|Sci-Fi,Men in Black 
7.9,245823397,90000000,82,191,515,0,John Lasseter,Adventure|Animation|Comedy|Family|Fantasy,Toy Story 2
6.8,81557479,100000000,98,316,326,18000,Tony Scott,Action|Thriller,Unstoppable 
6.6,226138454,90000000,90,127,394,0,Brett Ratner,Action|Comedy|Crime|Thriller,Rush Hour 2
6.6,155370362,100000000,130,185,683,0,Robert Zemeckis,Drama|Fantasy|Horror|Mystery|Thriller,What Lies Beneath 
7.0,124870275,100000000,90,191,156,0,Phil Lord,Animation|Comedy|Family|Sci-Fi,Cloudy with a Chance of Meatballs 
7.0,196573705,90000000,94,188,132,0,Carlos Saldanha,Action|Adventure|Animation|Comedy|Family,Ice Age: Dawn of the Dinosaurs 
7.3,58229120,90000000,114,362,515,70000,Ben Stiller,Adventure|Comedy|Drama|Fantasy|Romance,The Secret Life of Walter Mitty 
5.5,125305545,92000000,94,181,643,0,McG,Action|Adventure|Comedy|Crime|Thriller,Charlie's Angels 
8.5,132373442,90000000,151,352,2054,29000,Martin Scorsese,Crime|Drama|Thriller,The Departed 
7.5,120618403,90000000,88,143,222,12000,Tony Bancroft,Adventure|Animation|Family|Fantasy|Musical|War,Mulan 
7.0,110416702,92000000,121,308,577,0,Ben Stiller,Action|Comedy,Tropic Thunder 
7.8,102515793,90000000,158,517,632,54000,David Fincher,Crime|Drama|Mystery|Thriller,The Girl with the Dragon Tattoo 
7.6,100012500,90000000,128,148,346,0,John McTiernan,Action|Adventure|Thriller,Die Hard with a Vengeance 
7.6,209019489,90000000,128,415,621,20000,Guy Ritchie,Action|Adventure|Crime|Mystery|Thriller,Sherlock Holmes 
6.8,84037039,120000000,95,146,289,0,Gary Trousdale,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Atlantis: The Lost Empire 
5.0,85884815,90000000,92,70,53,0,Walt Becker,Adventure|Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks: The Road Chip 
7.1,83077470,75000000,121,269,440,0,Bryan Singer,Drama|History|Thriller|War,Valkyrie 
5.5,100018837,90000000,113,198,380,0,Dennis Dugan,Action|Comedy,You Don't Mess with the Zohan 
5.6,78747585,88000000,106,253,342,39000,Chris Columbus,Action|Animation|Comedy|Sci-Fi,Pixels 
7.1,78616689,100000000,146,281,2153,11000,Steven Spielberg,Adventure|Drama|Sci-Fi,A.I. Artificial Intelligence 
4.9,75817994,90000000,88,122,179,988,Rob Minkoff,Comedy|Family|Fantasy|Horror|Mystery,The Haunted Mansion 
7.4,100853835,90000000,150,159,611,15000,Robert Zemeckis,Drama|Mystery|Sci-Fi|Thriller,Contact 
5.7,73209340,95000000,119,180,628,0,Paul Verhoeven,Action|Horror|Sci-Fi|Thriller,Hollow Man 
6.4,72515360,80000000,128,227,411,0,Sydney Pollack,Crime|Mystery|Thriller,The Interpreter 
5.9,68558662,90000000,106,183,204,28000,Thor Freudenthal,Adventure|Family|Fantasy,Percy Jackson: Sea of Monsters 
5.5,65653758,95000000,117,157,316,0,Jan de Bont,Action|Adventure|Fantasy,Lara Croft Tomb Raider: The Cradle of Life 
6.9,64685359,90000000,129,196,139,15000,Jon M. Chu,Action|Adventure|Comedy|Crime|Mystery|Thriller,Now You See Me 2
6.2,61355436,68000000,116,64,184,0,Phillip Noyce,Action|Adventure|Romance|Sci-Fi|Thriller,The Saint 
7.0,26871,92000000,114,142,361,0,Tony Scott,Action|Crime|Thriller,Spy Game 
5.6,60874615,90000000,114,181,949,0,Brian De Palma,Adventure|Sci-Fi|Thriller,Mission to Mars 
7.0,143618384,90000000,96,240,186,19000,Carlos Saldanha,Adventure|Animation|Comedy|Family|Musical,Rio 
6.8,58220776,100000000,132,93,362,0,Chris Columbus,Comedy|Drama|Sci-Fi,Bicentennial Man 
5.4,47474112,90000000,104,84,181,2000,Mick Jackson,Action|Drama|Sci-Fi|Thriller,Volcano 
6.1,42877165,86000000,111,66,114,979,Alan J. Pakula,Action|Crime|Drama|Thriller,The Devil's Own 
6.7,35168677,100000000,138,136,278,0,Kathryn Bigelow,Drama|History|Thriller|War,K-19: The Widowmaker
4.3,56114221,120000000,100,369,695,41000,Josh Trank,Action|Adventure|Sci-Fi,Fantastic Four 
6.9,37567440,20000000,129,166,337,0,John Milius,Adventure|Fantasy,Conan the Barbarian 
8.0,61644321,88000000,144,201,529,0,Ron Howard,Biography|Drama|Sport,Cinderella Man 
4.4,190562,90000000,110,47,24,788,Andrey Konchalovskiy,Action|Family|Fantasy|Musical,The Nutcracker in 3D
7.3,120147445,87000000,140,175,455,0,Gary Ross,Drama|History|Sport,Seabiscuit 
6.3,241688385,92000000,113,114,395,0,Jan de Bont,Action|Adventure|Drama|Thriller,Twister 
6.7,144512310,38000000,106,187,988,14000,Rob Cohen,Action|Crime|Thriller,The Fast and the Furious 
7.7,233630478,90000000,143,221,1051,23000,Robert Zemeckis,Adventure|Drama|Romance,Cast Away 
6.5,197992827,100000000,108,206,548,0,George Miller,Animation|Comedy|Family|Music|Romance,Happy Feet 
7.8,176049130,75000000,108,239,806,0,Paul Greengrass,Action|Mystery|Thriller,The Bourne Supremacy 
6.4,172620724,85000000,124,142,393,0,Wolfgang Petersen,Action|Adventure|Drama|Thriller,Air Force One 
7.8,183405771,85000000,116,186,845,0,Steven Soderbergh,Crime|Thriller,Ocean's Eleven 
5.8,20315324,75000000,110,228,254,19000,Paul W.S. Anderson,Action|Adventure|Romance,The Three Musketeers 
7.1,148313048,85000000,91,256,168,28000,Genndy Tartakovsky,Animation|Comedy|Family|Fantasy,Hotel Transylvania 
7.1,127706877,85000000,107,222,399,0,Kevin Lima,Animation|Comedy|Family|Fantasy|Musical|Romance,Enchanted 
6.8,126149655,85000000,115,298,276,19000,Daniel Espinosa,Action|Crime|Mystery|Thriller,Safe House 
4.8,66941559,85000000,100,84,77,372,Kevin Lima,Adventure|Comedy|Family,102 Dalmatians
6.2,78009155,75000000,104,236,194,0,Brett Ratner,Action|Comedy|Crime,Tower Heist 
6.9,63224849,85000000,138,157,483,19000,Nancy Meyers,Comedy|Romance,The Holiday 
7.3,111544445,90000000,140,81,415,0,Tony Scott,Action|Crime|Drama|Mystery|Thriller,Enemy of the State 
6.6,112703470,85000000,120,187,214,0,Nancy Meyers,Comedy|Drama|Romance,It's Complicated 
6.9,117144465,85000000,122,238,288,0,Steven Soderbergh,Crime|Thriller,Ocean's Thirteen 
6.2,84303558,85000000,83,107,100,863,Roger Allers,Adventure|Animation|Comedy|Family,Open Season 
6.7,150832203,85000000,139,459,713,49000,Neil Burger,Adventure|Mystery|Sci-Fi,Divergent 
7.6,51396781,68000000,131,187,662,0,Jean-Jacques Annaud,Drama|History|War,Enemy at the Gates 
6.7,47592825,85000000,104,151,255,0,Peter Berg,Action|Adventure|Comedy|Thriller,The Rundown 
6.2,50016394,70000000,130,80,257,0,John McTiernan,Action|Adventure|Comedy|Fantasy,Last Action Hero 
7.3,57010853,85000000,145,229,548,0,Rob Marshall,Drama|Romance,Memoirs of a Geisha 
6.0,62494975,85000000,104,158,378,0,Justin Lin,Action|Crime|Thriller,The Fast and the Furious: Tokyo Drift 
7.1,46440491,100000000,97,190,78,0,Sarah Smith,Adventure|Animation|Comedy|Family|Fantasy,Arthur Christmas 
7.1,44606335,90000000,178,98,703,10000,Martin Brest,Drama|Fantasy|Romance,Meet Joe Black 
5.5,40048332,85000000,108,135,339,941,Andrew Davis,Action|Drama|Thriller,Collateral Damage 
5.6,64933670,85000000,106,382,208,18000,Tarsem Singh,Adventure|Comedy|Drama|Family|Fantasy,Mirror Mirror 
7.5,31494270,60000000,112,393,522,36000,Edgar Wright,Action|Comedy|Fantasy|Romance,Scott Pilgrim vs. the World 
5.4,31111260,60000000,135,149,466,0,Jon Amiel,Action|Adventure|Sci-Fi|Thriller,The Core 
4.3,123307945,65000000,109,94,171,374,Peter Segal,Comedy|Romance|Sci-Fi,Nutty Professor II: The Klumps 
4.9,153288182,84000000,86,138,521,0,Raja Gosnell,Adventure|Comedy|Mystery,Scooby-Doo 
7.1,13401683,35000000,95,432,588,46000,Pete Travis,Action|Sci-Fi,Dredd 
6.4,137340146,70000000,107,173,685,7000,Frank Coraci,Comedy|Drama|Fantasy|Romance,Click 
4.3,43575716,85000000,82,91,63,0,Brad Peyton,Action|Comedy|Family|Fantasy,Cats & Dogs: The Revenge of Kitty Galore 
6.1,80170146,85000000,88,238,488,0,Doug Liman,Action|Adventure|Sci-Fi|Thriller,Jumper 
7.0,75754670,85000000,120,345,342,3000,Guillermo del Toro,Action|Adventure|Fantasy|Horror|Sci-Fi,Hellboy II: The Golden Army 
7.7,33048353,65000000,162,377,589,12000,David Fincher,Crime|Drama|History|Mystery|Thriller,Zodiac 
5.9,34543701,82000000,123,170,289,0,Roger Spottiswoode,Action|Mystery|Sci-Fi|Thriller,The 6th Day
6.7,242589580,81000000,101,191,604,0,Tom Shadyac,Comedy|Drama,Bruce Almighty 
6.5,102981571,80000000,113,424,741,57000,Sylvester Stallone,Action|Adventure|Thriller,The Expendables 
7.1,180965237,80000000,110,154,378,0,Brian De Palma,Action|Adventure|Thriller,Mission: Impossible 
7.3,407999255,78000000,142,673,1959,140000,Gary Ross,Adventure|Drama|Sci-Fi|Thriller,The Hunger Games 
6.5,254455986,80000000,102,383,402,56000,Todd Phillips,Comedy,The Hangover Part II 
7.0,162831698,80000000,126,153,610,0,Tim Burton,Action,Batman Returns 
6.8,155019340,80000000,83,166,250,0,Tim Johnson,Adventure|Animation|Comedy|Family,Over the Hedge 
7.2,145771527,80000000,85,180,367,0,Dean DeBlois,Adventure|Animation|Comedy|Drama|Family|Fantasy|Sci-Fi,Lilo & Stitch 
6.1,140459099,75000000,120,125,493,0,Mimi Leder,Action|Drama|Romance|Sci-Fi|Thriller,Deep Impact 
6.7,53215979,84000000,116,234,205,22000,Dean Parisot,Action|Comedy|Crime|Thriller,RED 2
6.4,158115031,82000000,113,134,316,0,Peter Segal,Comedy|Crime|Sport,The Longest Yard 
4.4,133103929,75000000,87,91,56,0,Mike Mitchell,Adventure|Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks: Chipwrecked 
5.4,133668525,80000000,101,139,255,14000,Dennis Dugan,Comedy,Grown Ups 2
6.5,130313314,80000000,110,265,380,0,Peter Segal,Action|Adventure|Comedy,Get Smart 
6.7,124590960,80000000,128,145,402,0,Nancy Meyers,Comedy|Drama|Romance,Something's Gotta Give 
8.1,127968405,80000000,138,490,964,53000,Martin Scorsese,Mystery|Thriller,Shutter Island 
5.6,120136047,80000000,88,141,124,0,Seth Gordon,Comedy|Drama|Romance,Four Christmases 
