"CountryCode","SeriesCode","DESCRIPTION",
"MDA","SP.POP.AG13.FE.IN","Including Transnistria.",
"MDA","SP.POP.AG18.FE.IN","Including Transnistria.",
"MDA","SP.POP.AG22.MA.IN","Including Transnistria.",
"MDA","SP.POP.AG24.FE.IN","Including Transnistria.",
"MDA","SP.POP.AG17.FE.IN","Including Transnistria.",
"MDA","SP.POP.AG15.MA.IN","Including Transnistria.",
"MDA","SP.POP.AG22.FE.IN","Including Transnistria.",
"MDA","SP.POP.AG13.MA.IN","Including Transnistria.",
"MDA","SP.POP.AG23.MA.IN","Including Transnistria.",
"MDA","SP.POP.AG04.FE.IN","Including Transnistria.",
"MDA","SP.POP.AG01.MA.IN","Including Transnistria.",
"MDA","SP.POP.AG02.MA.IN","Including Transnistria.",
"MDA","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MDA","NY.GNP.PCAP.CD","Excludes Transnistria.",
"MDA","SP.POP.DPND.YG","Including Transnistria.",
"MDA","SP.POP.0014.MA.ZS","Including Transnistria.",
"MDA","SP.POP.0014.TO.ZS","Including Transnistria.",
"MDA","SP.POP.1564.TO.ZS","Including Transnistria.",
"MDA","SP.POP.0014.FE.ZS","Including Transnistria.",
"MDA","SP.POP.1564.FE.ZS","Including Transnistria.",
"MDA","SP.POP.65UP.TO.ZS","Including Transnistria.",
"MDA","SP.POP.65UP.FE.ZS","Including Transnistria.",
"MDA","SP.POP.DPND.OL","Including Transnistria.",
"MDA","SP.POP.DPND","Including Transnistria.",
"MDA","SP.POP.65UP.MA.ZS","Including Transnistria.",
"MDA","SP.POP.1564.MA.ZS","Including Transnistria.",
"MDA","SP.POP.TOTL","Data source: National Bureau of Statistics. Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",
"MDA","SP.POP.1564.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.1564.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.1564.TO","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.65UP.TO","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.0014.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SM.POP.NETM","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.CDRT.IN","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.LE00.FE.IN","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.CBRT.IN","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.LE00.MA.IN","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.TFRT.IN","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.POP.65UP.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.65UP.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.0014.TO","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.0014.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects. Including Transnistria.",
"MDG","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MDG","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MDG","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MDV","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MDV","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MDV","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MEA","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.STA.STNT.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset.",
"MEA","SH.STA.OWGH.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset.",
"MEA","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEX","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MEX","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MEX","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MHL","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MHL","SP.DYN.CDRT.IN","Data source: Economic Policy, Planning and Statistics Office",
"MHL","SP.DYN.TFRT.IN","Data source: DHS 2007; Economic Policy, Planning and Statistics Office; U.S. Census Bureau",
"MHL","SP.DYN.CBRT.IN","Data source: Economic Policy, Planning and Statistics Office; DHS 2007",
"MHL","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"MHL","SP.DYN.AMRT.MA","Data source: World Bank estimate",
"MHL","SP.DYN.AMRT.FE","Data source: World Bank estimate",
"MHL","SP.DYN.LE00.FE.IN","Data source: Economic Policy, Planning and Statistics Office; World Health Report 2001; U.S. Census Bureau",
"MHL","SP.DYN.LE00.MA.IN","Data source: Economic Policy, Planning and Statistics Office; World Health Report 2001; U.S. Census Bureau",
"MHL","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MIC","SH.STA.OWGH.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset; and computed based on the income groupings for the World Bank fiscal year in which the data was released by the JME.",
"MIC","SH.STA.STNT.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset; and computed based on the income groupings for the World Bank fiscal year in which the data was released by the JME.",
"MKD","SP.POP.GROW","Data source: State Statistical Office, United Nations World Population Prospects",
"MKD","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MKD","SP.ADO.TFRT","The former Yugoslav Republic of Macedonia.",
"MKD","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MKD","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MKD","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MKD","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MKD","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MKD","SP.POP.TOTL","Data source: State Statistical Office, United Nations World Population Prospects",
"MKD","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MKD","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MKD","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MLI","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MLI","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MLI","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MLT","SP.POP.GROW","Data source: Eurostat",
"MLT","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"MLT","SP.DYN.LE00.FE.IN","Data source: Eurostat, United Nations World Population Prospects",
"MLT","SP.DYN.LE00.MA.IN","Data source: Eurostat, United Nations World Population Prospects",
"MLT","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MLT","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MLT","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MLT","SP.POP.TOTL","Data source: Eurostat",
"MLT","SP.DYN.TFRT.IN","Data source: Eurostat, National Statistics Office",
"MLT","SP.DYN.CBRT.IN","Data source: Eurostat",
"MLT","SP.DYN.CDRT.IN","Data source: Eurostat",
"MMR","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MMR","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MMR","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MMR","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MMR","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MMR","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MMR","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MMR","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MMR","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MMR","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MMR","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MNE","SP.POP.GROW","Data source: For years after 2000, Statistical Office of Montenegro. For years 1960-1999, growth rates of United Nations World Population Prospects were used to estimate backwards.",
"MNE","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MNE","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MNE","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MNE","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MNE","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MNE","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MNE","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MNE","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MNE","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MNE","SP.POP.TOTL","Data source: For years after 2000, Statistical Office of Montenegro. For years 1960-1999, growth rates of United Nations World Population Prospects were used to estimate backwards.",
"MNG","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MNG","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MNG","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MNG","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MNG","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MNG","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MNG","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MNG","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MNG","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MNG","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MNG","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MNP","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MNP","SP.DYN.CBRT.IN","Data source: United Nations Population and Vital Statistics Report",
"MNP","SP.DYN.CDRT.IN","Data source: United Nations Population and Vital Statistics Report",
"MNP","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MOZ","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MOZ","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MOZ","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MOZ","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MOZ","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MOZ","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MOZ","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MOZ","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MOZ","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MOZ","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MOZ","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MRT","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MRT","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MRT","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MRT","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MRT","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MRT","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MRT","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MRT","SP.POP.TOTL","Data source: United Nations World Population Prospects",
